scaffold5102	18553
scaffold5114	10436
scaffold5118	11157
scaffold5123	13920
scaffold5133	15670
scaffold5135	18119
scaffold5139	11625
scaffold5154	12602
scaffold5179	10153
scaffold5180	12740
scaffold5187	13746
scaffold5199	13568
scaffold5208	16677
scaffold5243	17000
scaffold5257	13968
scaffold5263	15592
scaffold5271	12875
scaffold5280	12955
scaffold5292	24029
scaffold5305	28530
scaffold5314	20540
scaffold5320	15384
scaffold5323	13242
scaffold5339	14844
scaffold5353	15364
scaffold5377	34985
scaffold5393	18548
scaffold5406	12043
scaffold5422	11107
scaffold5440	21624
scaffold5447	23604
scaffold5458	10243
scaffold5469	12650
scaffold5497	15812
scaffold5516	11125
scaffold5531	18901
scaffold5535	13902
scaffold5536	12333
scaffold5537	14012
scaffold5553	17997
scaffold5581	28780
scaffold5583	17160
scaffold5592	14281
scaffold5597	22971
scaffold5601	17059
scaffold5602	14069
scaffold5607	21344
scaffold5613	13539
scaffold5629	12628
scaffold5631	19653
scaffold5638	10457
scaffold5644	15041
scaffold5645	13293
scaffold5649	10293
scaffold5652	10292
scaffold5653	13468
scaffold5677	13719
scaffold5683	12316
scaffold5686	12046
scaffold5705	20258
scaffold5708	23432
scaffold5710	15241
scaffold5712	10552
scaffold5724	13931
scaffold5726	38686
scaffold5754	12370
scaffold5781	14043
scaffold5786	10867
scaffold5788	10090
scaffold5795	12095
scaffold5796	17383
scaffold5816	10133
scaffold5836	16596
scaffold5846	11715
scaffold5853	11675
scaffold5861	16956
scaffold5877	17347
scaffold5883	32761
scaffold5892	22915
scaffold5907	12754
scaffold5910	14564
scaffold5923	20230
scaffold5940	15370
scaffold5945	12350
scaffold5946	11700
scaffold5956	15126
scaffold5963	13596
scaffold5968	25841
scaffold5971	13174
scaffold5977	14478
scaffold5979	19855
scaffold5991	11490
scaffold5995	13726
scaffold6003	25977
scaffold6012	11237
scaffold6020	12898
scaffold6021	13805
scaffold6024	10991
scaffold6027	27847
scaffold6036	16077
scaffold6038	14709
scaffold6056	18441
scaffold6066	11813
scaffold6068	14117
scaffold6079	13770
scaffold6093	17088
scaffold6106	23352
scaffold6129	11158
scaffold6130	18213
scaffold6135	10696
scaffold6157	10201
scaffold6169	13377
scaffold6186	11472
scaffold6191	13821
scaffold6199	14167
scaffold6213	13085
scaffold6224	11828
scaffold6236	10567
scaffold6245	15029
scaffold6250	15562
scaffold6256	10010
scaffold6285	17140
scaffold6301	10947
scaffold6338	10687
scaffold6342	11127
scaffold6343	18246
scaffold6345	11041
scaffold6353	14393
scaffold6354	21488
scaffold6355	13318
scaffold6361	11121
scaffold6372	17289
scaffold6373	35290
scaffold6378	20671
scaffold6380	10115
scaffold6381	16166
scaffold6390	17487
scaffold6402	14772
scaffold6407	10071
scaffold6411	11155
scaffold6435	23938
scaffold6443	15770
scaffold6453	14503
scaffold6461	14003
scaffold6525	14240
scaffold6535	10034
scaffold6538	12679
scaffold6543	11300
scaffold6550	13458
scaffold6580	10744
scaffold6604	13120
scaffold6612	13005
scaffold6636	10248
scaffold6665	22711
scaffold6669	15662
scaffold6676	12024
scaffold6680	10259
scaffold6681	12770
scaffold6684	11952
scaffold6686	10219
scaffold6696	10026
scaffold6699	10592
scaffold6700	11067
scaffold6711	13528
scaffold6713	11245
scaffold6719	19002
scaffold6721	11473
scaffold6723	15451
scaffold6729	19170
scaffold6741	14571
scaffold6747	11842
scaffold6768	11719
scaffold6789	16339
scaffold6812	13015
scaffold6814	12303
scaffold6850	22283
scaffold6864	13537
scaffold6866	10266
scaffold6872	32318
scaffold6876	14283
scaffold6891	11927
scaffold6896	11989
scaffold6908	18584
scaffold6912	16181
scaffold6918	10408
scaffold6937	14505
scaffold6940	13235
scaffold6951	16336
scaffold6957	14294
scaffold6965	10302
scaffold6968	19986
scaffold6971	12273
scaffold6990	12182
scaffold7005	11487
scaffold7012	11904
scaffold7020	34262
scaffold7025	21986
scaffold7032	13971
scaffold7036	13884
scaffold7045	12766
scaffold7053	10240
scaffold7054	12823
scaffold7097	13982
scaffold7107	23757
scaffold7111	10069
scaffold7135	10989
scaffold7142	14505
scaffold7166	11898
scaffold7171	11480
scaffold7181	15395
scaffold7188	15676
scaffold7190	13064
scaffold7194	15166
scaffold7196	11144
scaffold7209	33860
scaffold7210	13126
scaffold7216	20334
scaffold7231	12531
scaffold7236	18559
scaffold7240	19510
scaffold7241	12241
scaffold7264	13129
scaffold7282	10966
scaffold7292	10821
scaffold7319	16018
scaffold7333	13770
scaffold7344	32298
scaffold7368	11832
scaffold7380	15330
scaffold7382	22818
scaffold7398	13732
scaffold7403	11541
scaffold7421	38632
scaffold7424	25500
scaffold7439	31020
scaffold7442	18695
scaffold7445	12088
scaffold7447	13274
scaffold7451	11707
scaffold7480	11111
scaffold7537	19548
scaffold7543	20212
scaffold7550	10002
scaffold7554	15000
scaffold7566	15140
scaffold7569	10396
scaffold7592	16128
scaffold7594	10079
scaffold7599	10543
scaffold7604	10043
scaffold7605	12565
scaffold7617	15307
scaffold7619	23726
scaffold7626	11160
scaffold7629	20407
scaffold7646	12934
scaffold7654	11992
scaffold7662	15695
scaffold7693	10021
scaffold7704	24604
scaffold7730	11700
scaffold7735	10416
scaffold7752	13504
scaffold7765	14470
scaffold7778	14479
scaffold7783	13122
scaffold7789	10950
scaffold7792	19994
scaffold7796	11902
scaffold7815	26285
scaffold7832	37033
scaffold7856	11646
scaffold7857	10028
scaffold7862	11597
scaffold7863	11100
scaffold7871	10899
scaffold7879	11439
scaffold7892	23115
scaffold7917	14532
scaffold7930	13289
scaffold7945	15149
scaffold7950	10284
scaffold7960	12325
scaffold7962	23749
scaffold7969	15663
scaffold7972	18670
scaffold7975	12908
scaffold7988	10591
scaffold8007	11636
scaffold8009	10129
scaffold8010	14829
scaffold8022	10060
scaffold8029	13744
scaffold8033	18307
scaffold8034	14047
scaffold8040	10617
scaffold8051	20251
scaffold8053	14961
scaffold8063	21099
scaffold8067	24947
scaffold8069	15684
scaffold8078	10848
scaffold8101	15263
scaffold8103	13303
scaffold8117	15212
scaffold8136	15811
scaffold8138	60021
scaffold8143	37642
scaffold8145	37980
scaffold8146	37672
scaffold8147	11194
scaffold8151	13518
scaffold8157	11115
scaffold8159	13789
scaffold8169	23510
scaffold8171	21457
scaffold8181	12228
scaffold8188	13898
scaffold8190	10226
scaffold8191	11107
scaffold8195	29078
scaffold8208	11420
scaffold8215	21229
scaffold8217	13769
scaffold8224	27439
scaffold8260	10275
scaffold8267	15657
scaffold8280	23574
scaffold8296	18741
scaffold8302	11860
scaffold8304	13688
scaffold8327	13726
scaffold8330	12056
scaffold8332	24750
scaffold8345	22893
scaffold8351	11869
scaffold8361	21248
scaffold8371	28508
scaffold8375	13380
scaffold8376	10488
scaffold8381	10533
scaffold8401	10122
scaffold8414	28061
scaffold8422	11190
scaffold8425	16835
scaffold8428	11113
scaffold8442	22366
scaffold8449	14995
scaffold8450	13381
scaffold8453	13275
scaffold8462	12049
scaffold8469	14822
scaffold8478	37870
scaffold8489	10036
scaffold8497	13300
scaffold8503	10740
scaffold8505	12943
scaffold8519	11577
scaffold8520	10828
scaffold8525	13687
scaffold8544	12140
scaffold8552	18500
scaffold8566	24599
scaffold8584	18817
scaffold8597	20303
scaffold8600	12960
scaffold8605	12328
scaffold8609	10491
scaffold8621	13612
scaffold8635	32404
scaffold8698	19462
scaffold8711	11251
scaffold8728	20020
scaffold8744	10133
scaffold8745	15416
scaffold8750	12132
scaffold8759	14803
scaffold8764	18182
scaffold8804	21447
scaffold8807	12298
scaffold8812	15701
scaffold8829	10926
scaffold8835	14264
scaffold8852	12925
scaffold8863	16065
scaffold8872	15309
scaffold8879	11475
scaffold8907	16247
scaffold8915	12973
scaffold8916	15517
scaffold8919	14440
scaffold8940	13195
scaffold8943	11835
scaffold8946	17217
scaffold8958	11595
scaffold8964	13477
scaffold8965	13513
scaffold8979	17222
scaffold8988	16080
scaffold8994	78768
scaffold9011	17148
scaffold9024	11682
scaffold9028	12786
scaffold9034	16594
scaffold9045	17617
scaffold9051	10129
scaffold9071	30443
scaffold9090	11394
scaffold9095	11208
scaffold9096	13548
scaffold9102	12959
scaffold9119	16999
scaffold9122	13858
scaffold9140	11615
scaffold9141	11607
scaffold9152	11036
scaffold9159	15414
scaffold9160	10287
scaffold9163	17712
scaffold9169	17936
scaffold9202	13587
scaffold9209	10482
scaffold9230	16489
scaffold9248	10727
scaffold9249	14429
scaffold9272	10374
scaffold9273	13226
scaffold9275	16471
scaffold9288	14532
scaffold9290	10254
scaffold9295	10675
scaffold9366	10612
scaffold9371	16400
scaffold9383	12311
scaffold9393	11319
scaffold9397	12012
scaffold9398	24109
scaffold9407	12127
scaffold9444	11265
scaffold9446	12827
scaffold9447	15018
scaffold9449	31721
scaffold9451	10024
scaffold9453	12759
scaffold9454	12789
scaffold9456	15489
scaffold9462	31904
scaffold9475	10935
scaffold9485	16201
scaffold9486	12717
scaffold9487	22019
scaffold9501	15513
scaffold9503	12457
scaffold9504	13050
scaffold9541	13432
scaffold9546	20407
scaffold9577	16219
scaffold9585	18952
scaffold9592	13411
scaffold9597	13226
scaffold9604	17084
scaffold9615	18275
scaffold9629	11744
scaffold9640	13729
scaffold9678	15594
scaffold9688	12471
scaffold9702	12291
scaffold9727	14396
scaffold9728	20739
scaffold9757	15537
scaffold9771	14569
scaffold9780	11090
scaffold9781	12624
scaffold9791	43003
scaffold9830	15146
scaffold9835	13650
scaffold9841	11167
scaffold9859	12968
scaffold9860	23755
scaffold9865	23099
scaffold9867	11159
scaffold9884	10301
scaffold9891	10372
scaffold9902	19385
scaffold9907	12729
scaffold9908	13428
scaffold9912	11121
scaffold9918	10611
scaffold9923	16120
scaffold9940	17348
scaffold9969	15296
scaffold9974	10451
scaffold9990	13716
scaffold9995	10462
scaffold9998	11396
scaffold10011	13126
scaffold10017	16639
scaffold10020	25006
scaffold10022	30252
scaffold10029	11193
scaffold10040	23866
scaffold10071	20011
scaffold10073	30948
scaffold10074	12604
scaffold10099	14561
scaffold10109	10159
scaffold10116	11151
scaffold10133	15950
scaffold10143	10946
scaffold10160	24957
scaffold10170	10719
scaffold10175	10111
scaffold10177	19268
scaffold10180	18427
scaffold10181	10609
scaffold10188	12223
scaffold10197	13473
scaffold10204	15784
scaffold10208	16855
scaffold10212	11192
scaffold10233	10214
scaffold10241	13845
scaffold10248	24809
scaffold10249	12756
scaffold10257	17394
scaffold10267	29517
scaffold10278	14985
scaffold10286	13558
scaffold10288	11930
scaffold10298	10706
scaffold10310	14924
scaffold10314	12209
scaffold10322	22250
scaffold10327	22038
scaffold10337	13648
scaffold10355	18447
scaffold10359	12187
scaffold10371	14369
scaffold10387	13709
scaffold10395	11390
scaffold10401	22135
scaffold10404	13007
scaffold10417	12888
scaffold10436	22091
scaffold10440	16945
scaffold10481	23499
scaffold10485	10824
scaffold10502	24640
scaffold10507	20255
scaffold10511	13002
scaffold10523	13455
scaffold10535	18684
scaffold10542	11993
scaffold10548	13281
scaffold10556	16909
scaffold10558	25734
scaffold10592	14750
scaffold10598	13255
scaffold10607	23527
scaffold10608	29202
scaffold10609	12691
scaffold10612	11438
scaffold10613	11589
scaffold10622	17640
scaffold10639	17470
scaffold10644	15278
scaffold10675	12326
scaffold10680	27492
scaffold10691	10992
scaffold10698	11425
scaffold10705	15627
scaffold10719	19590
scaffold10727	15592
scaffold10748	11722
scaffold10754	10851
scaffold10756	14832
scaffold10766	11261
scaffold10774	18345
scaffold10782	15622
scaffold10787	32036
scaffold10802	11760
scaffold10806	16183
scaffold10821	10296
scaffold10845	10630
scaffold10860	18897
scaffold10878	12204
scaffold10885	23875
scaffold10886	16279
scaffold10888	17343
scaffold10899	25810
scaffold10908	10346
scaffold10930	30759
scaffold10951	16093
scaffold10954	17494
scaffold10977	24446
scaffold10991	12933
scaffold11014	11273
scaffold11018	19654
scaffold11020	10941
scaffold11030	11933
scaffold11032	12358
scaffold11041	18694
scaffold11047	17903
scaffold11050	31293
scaffold11084	12530
scaffold11086	12052
scaffold11091	10600
scaffold11096	13141
scaffold11098	13509
scaffold11104	12699
scaffold11106	11538
scaffold11107	13809
scaffold11116	17190
scaffold11136	16632
scaffold11145	14841
scaffold11172	13344
scaffold11179	17594
scaffold11208	14532
scaffold11209	12191
scaffold11219	11384
scaffold11222	13712
scaffold11228	12712
scaffold11229	10103
scaffold11241	14024
scaffold11243	14158
scaffold11244	15758
scaffold11271	11187
scaffold11274	12264
scaffold11280	10490
scaffold11283	27299
scaffold11291	11334
scaffold11304	26378
scaffold11327	14253
scaffold11339	14167
scaffold11355	12229
scaffold11359	11986
scaffold11362	20582
scaffold11364	15465
scaffold11389	10641
scaffold11396	11651
scaffold11421	19415
scaffold11429	10364
scaffold11431	18787
scaffold11432	12802
scaffold11434	13937
scaffold11444	21328
scaffold11452	12051
scaffold11457	11645
scaffold11473	10003
scaffold11474	10894
scaffold11499	10196
scaffold11500	10132
scaffold11512	18996
scaffold11513	26178
scaffold11520	11238
scaffold11534	11874
scaffold11536	17334
scaffold11540	28425
scaffold11550	11384
scaffold11554	36244
scaffold11556	14167
scaffold11566	11115
scaffold11587	15291
scaffold11593	13690
scaffold11609	10356
scaffold11616	12218
scaffold11632	40975
scaffold11640	10864
scaffold11643	13285
scaffold11645	16153
scaffold11649	12793
scaffold11651	43059
scaffold11654	17969
scaffold11660	44723
scaffold11679	15195
scaffold11681	12305
scaffold11690	13195
scaffold11693	11695
scaffold11704	15085
scaffold11706	10041
scaffold11710	11004
scaffold11711	19820
scaffold11724	16227
scaffold11730	15912
scaffold11741	16606
scaffold11747	12868
scaffold11749	15500
scaffold11751	47228
scaffold11757	15568
scaffold11760	10633
scaffold11776	11858
scaffold11778	11289
scaffold11782	12134
scaffold11785	11947
scaffold11791	12021
scaffold11815	17022
scaffold11830	12002
scaffold11832	11563
scaffold11852	15295
scaffold11859	12740
scaffold11860	10999
scaffold11869	17396
scaffold11875	17458
scaffold11877	22476
scaffold11883	43619
scaffold11886	14364
scaffold11891	21769
scaffold11905	11365
scaffold11915	10048
scaffold11919	26903
scaffold11941	10798
scaffold11942	10646
scaffold11951	11946
scaffold11966	13635
scaffold11993	13475
scaffold11999	11157
scaffold12000	10384
scaffold12004	15804
scaffold12006	11806
scaffold12027	15353
scaffold12043	11902
scaffold12055	29615
scaffold12092	13627
scaffold12094	14102
scaffold12095	11833
scaffold12097	16975
scaffold12103	11844
scaffold12110	18973
scaffold12147	12690
scaffold12168	11123
scaffold12172	10582
scaffold12176	15383
scaffold12190	11998
scaffold12205	25854
scaffold12213	11660
scaffold12220	10957
scaffold12231	10730
scaffold12242	25904
scaffold12246	10738
scaffold12249	12197
scaffold12265	10723
scaffold12276	12413
scaffold12283	36524
scaffold12300	12478
scaffold12305	13309
scaffold12316	18701
scaffold12321	15634
scaffold12336	15739
scaffold12338	10547
scaffold12339	30518
scaffold12350	12740
scaffold12376	11694
scaffold12379	33651
scaffold12392	10823
scaffold12402	15734
scaffold12406	20004
scaffold12414	10026
scaffold12415	10322
scaffold12417	14575
scaffold12419	14381
scaffold12427	21502
scaffold12451	18955
scaffold12469	14991
scaffold12478	18137
scaffold12479	11168
scaffold12482	13894
scaffold12486	12811
scaffold12497	16210
scaffold12508	15087
scaffold12517	42911
scaffold12529	13087
scaffold12534	11609
scaffold12535	10123
scaffold12538	19743
scaffold12565	41985
scaffold12566	14532
scaffold12571	10282
scaffold12577	15615
scaffold12592	15463
scaffold12595	11351
scaffold12602	12819
scaffold12618	10624
scaffold12629	23813
scaffold12633	10684
scaffold12642	24990
scaffold12644	12657
scaffold12672	10990
scaffold12677	34618
scaffold12686	20969
scaffold12695	11948
scaffold12710	11780
scaffold12724	11939
scaffold12725	11933
scaffold12729	13332
scaffold12745	10714
scaffold12748	11079
scaffold12751	10812
scaffold12752	18734
scaffold12758	10469
scaffold12772	26344
scaffold12781	10245
scaffold12811	13248
scaffold12821	17520
scaffold12839	13195
scaffold12855	13665
scaffold12868	14597
scaffold12881	12378
scaffold12892	15600
scaffold12897	16992
scaffold12898	10083
scaffold12903	11647
scaffold12910	10816
scaffold12912	10393
scaffold12923	11087
scaffold12950	13849
scaffold12980	12160
scaffold12989	11024
scaffold12990	12240
scaffold13002	16446
scaffold13017	11401
scaffold13073	15343
scaffold13079	12283
scaffold13080	17279
scaffold13082	11192
scaffold13101	13321
scaffold13110	20786
scaffold13112	20050
scaffold13114	25821
scaffold13153	14032
scaffold13160	14219
scaffold13167	10973
scaffold13169	12545
scaffold13176	11228
scaffold13181	21779
scaffold13186	11154
scaffold13188	12375
scaffold13197	12372
scaffold13223	14623
scaffold13245	15977
scaffold13246	12797
scaffold13253	11485
scaffold13264	10026
scaffold13282	15270
scaffold13286	11354
scaffold13300	51329
scaffold13304	20592
scaffold13311	13128
scaffold13316	22289
scaffold13320	16623
scaffold13339	14099
scaffold13340	17150
scaffold13344	12857
scaffold13357	11445
scaffold13361	25699
scaffold13365	12107
scaffold13370	25783
scaffold13372	11507
scaffold13376	31973
scaffold13392	10231
scaffold13399	14860
scaffold13405	12261
scaffold13423	14259
scaffold13424	11252
scaffold13437	13572
scaffold13475	41713
scaffold13478	28402
scaffold13486	17409
scaffold13514	19405
